date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-17,US_TX_48307,22.59,,,,,,,,
2020-05-17,US_TX_48309,-11.35,,,,,,,,
2020-05-17,US_TX_48311,-69.54,,,,,,,,
2020-05-17,US_TX_48313,39.23,,,,,,,,
2020-05-17,US_TX_48317,-52.3,,,,,,,,
2020-05-17,US_TX_48321,46.07,,,,,,,,
2020-05-17,US_TX_48323,9.97,,,,,,,,
2020-05-17,US_TX_48325,50.87,,,,,,,,
2020-05-17,US_TX_48329,-37.96,,,,,,,,
2020-05-17,US_TX_48331,7.06,,,,,,,,
2020-05-17,US_TX_48335,0.87,,,,,,,,
2020-05-17,US_TX_48337,20.5,,,,,,,,
2020-05-17,US_TX_48339,-10.53,,,,,,,,
2020-05-17,US_TX_48341,6.11,,,,,,,,
2020-05-17,US_TX_48347,-12.19,,,,,,,,
2020-05-17,US_TX_48349,27.78,,,,,,,,
2020-05-17,US_TX_48353,3.01,,,,,,,,
2020-05-17,US_TX_48355,28.69,,,,,,,,
2020-05-17,US_TX_48359,72.29,,,,,,,,
2020-05-17,US_TX_48361,4.14,,,,,,,,
2020-05-17,US_TX_48363,62.32,,,,,,,,
2020-05-17,US_TX_48365,-14.53,,,,,,,,
2020-05-17,US_TX_48367,1.82,,,,,,,,
2020-05-17,US_TX_48371,2.41,,,,,,,,
2020-05-17,US_TX_48373,24.42,,,,,,,,
2020-05-17,US_TX_48375,10.08,,,,,,,,
2020-05-17,US_TX_48379,14.27,,,,,,,,
2020-05-17,US_TX_48381,5.44,,,,,,,,
2020-05-17,US_TX_48383,-54.47,,,,,,,,
2020-05-17,US_TX_48389,-37.42,,,,,,,,
2020-05-17,US_TX_48391,61.84,,,,,,,,
2020-05-17,US_TX_48395,24.08,,,,,,,,
2020-05-17,US_TX_48397,-4.92,,,,,,,,
2020-05-17,US_TX_48399,25.66,,,,,,,,
2020-05-17,US_TX_48401,-3.04,,,,,,,,
2020-05-17,US_TX_48407,37.88,,,,,,,,
2020-05-17,US_TX_48409,53.1,,,,,,,,
2020-05-17,US_TX_48415,21.57,,,,,,,,
2020-05-17,US_TX_48419,4.75,,,,,,,,
2020-05-17,US_TX_48423,-7.43,,,,,,,,
2020-05-17,US_TX_48425,133.1,,,,,,,,
2020-05-17,US_TX_48427,7.82,,,,,,,,
2020-05-17,US_TX_48435,34.39,,,,,,,,
2020-05-17,US_TX_48439,-13.37,,,,,,,,
2020-05-17,US_TX_48441,-5.77,,,,,,,,
2020-05-17,US_TX_48445,2.8,,,,,,,,
2020-05-17,US_TX_48449,8.95,,,,,,,,
2020-05-17,US_TX_48451,4.09,,,,,,,,
2020-05-17,US_TX_48453,-28.18,,,,,,,,
2020-05-17,US_TX_48455,25.54,,,,,,,,
2020-05-17,US_TX_48457,34.49,,,,,,,,
2020-05-17,US_TX_48459,2.95,,,,,,,,
2020-05-17,US_TX_48461,-71.46,,,,,,,,
2020-05-17,US_TX_48463,176.36,,,,,,,,
2020-05-17,US_TX_48465,20.06,,,,,,,,
2020-05-17,US_TX_48467,17.85,,,,,,,,
2020-05-17,US_TX_48469,6.3,,,,,,,,
2020-05-17,US_TX_48471,-8.86,,,,,,,,
2020-05-17,US_TX_48473,24.42,,,,,,,,
2020-05-17,US_TX_48475,-46.91,,,,,,,,
2020-05-17,US_TX_48477,33.3,,,,,,,,
2020-05-17,US_TX_48479,-22.53,,,,,,,,
2020-05-17,US_TX_48481,19.01,,,,,,,,
2020-05-17,US_TX_48483,11.38,,,,,,,,
2020-05-17,US_TX_48485,8.34,,,,,,,,
2020-05-17,US_TX_48487,54.12,,,,,,,,
2020-05-17,US_TX_48489,31.83,,,,,,,,
2020-05-17,US_TX_48491,-10.58,,,,,,,,
2020-05-17,US_TX_48493,-3.27,,,,,,,,
2020-05-17,US_TX_48495,-57.39,,,,,,,,
2020-05-17,US_TX_48497,4.98,,,,,,,,
2020-05-17,US_TX_48499,7.71,,,,,,,,
2020-05-17,US_TX_48501,-50.34,,,,,,,,
2020-05-17,US_TX_48503,29.88,,,,,,,,
2020-05-17,US_UT,-0.67,,,,,,,,
2020-05-17,US_UT_49003,75.08,,,,,,,,
2020-05-17,US_UT_49005,5.48,,,,,,,,
2020-05-17,US_UT_49011,-4.64,,,,,,,,
2020-05-17,US_UT_49017,339.58,,,,,,,,
2020-05-17,US_UT_49019,204.6,,,,,,,,
2020-05-17,US_UT_49021,86.24,,,,,,,,
2020-05-17,US_UT_49023,288.42,,,,,,,,
2020-05-17,US_UT_49027,292.02,,,,,,,,
2020-05-17,US_UT_49035,-22.19,,,,,,,,
2020-05-17,US_UT_49041,192.43,,,,,,,,
2020-05-17,US_UT_49043,-19.12,,,,,,,,
2020-05-17,US_UT_49045,43.66,,,,,,,,
2020-05-17,US_UT_49047,65.55,,,,,,,,
2020-05-17,US_UT_49049,-20.57,,,,,,,,
2020-05-17,US_UT_49051,46.06,,,,,,,,
2020-05-17,US_UT_49053,80.14,,,,,,,,
2020-05-17,US_UT_49057,5.74,,,,,,,,
2020-05-17,US_VA,-11.89,,,,,,,,
2020-05-17,US_VA_51001,37.63,,,,,,,,
2020-05-17,US_VA_51003,-23.26,,,,,,,,
2020-05-17,US_VA_51007,14.62,,,,,,,,
2020-05-17,US_VA_51009,10.1,,,,,,,,
2020-05-17,US_VA_51013,-41.38,,,,,,,,
2020-05-17,US_VA_51015,3.97,,,,,,,,
2020-05-17,US_VA_51019,43.65,,,,,,,,
2020-05-17,US_VA_51023,32.58,,,,,,,,
2020-05-17,US_VA_51025,48.16,,,,,,,,
2020-05-17,US_VA_51031,3.83,,,,,,,,
2020-05-17,US_VA_51033,30.76,,,,,,,,
2020-05-17,US_VA_51035,82.58,,,,,,,,
2020-05-17,US_VA_51041,-3,,,,,,,,
2020-05-17,US_VA_51043,23.34,,,,,,,,
2020-05-17,US_VA_51047,17.45,,,,,,,,
2020-05-17,US_VA_51053,28.98,,,,,,,,
2020-05-17,US_VA_51059,-37.92,,,,,,,,
2020-05-17,US_VA_51061,16.06,,,,,,,,
2020-05-17,US_VA_51065,23.34,,,,,,,,
2020-05-17,US_VA_51067,55.59,,,,,,,,
2020-05-17,US_VA_51069,12.24,,,,,,,,
2020-05-17,US_VA_51073,24.35,,,,,,,,
2020-05-17,US_VA_51075,-13.74,,,,,,,,
2020-05-17,US_VA_51079,4.73,,,,,,,,
2020-05-17,US_VA_51081,102.51,,,,,,,,
2020-05-17,US_VA_51083,13.99,,,,,,,,
2020-05-17,US_VA_51085,-1.55,,,,,,,,
2020-05-17,US_VA_51087,-13.84,,,,,,,,
2020-05-17,US_VA_51089,23.71,,,,,,,,
2020-05-17,US_VA_51093,33.91,,,,,,,,
2020-05-17,US_VA_51095,8.48,,,,,,,,
2020-05-17,US_VA_51099,40.74,,,,,,,,
2020-05-17,US_VA_51101,4.17,,,,,,,,
2020-05-17,US_VA_51107,-25.74,,,,,,,,
2020-05-17,US_VA_51109,32.21,,,,,,,,
2020-05-17,US_VA_51113,19.78,,,,,,,,
2020-05-17,US_VA_51117,50.33,,,,,,,,
2020-05-17,US_VA_51121,17.2,,,,,,,,
2020-05-17,US_VA_51125,57.52,,,,,,,,
2020-05-17,US_VA_51127,40.29,,,,,,,,
2020-05-17,US_VA_51135,-0.18,,,,,,,,
2020-05-17,US_VA_51137,1.58,,,,,,,,
2020-05-17,US_VA_51139,54.83,,,,,,,,
2020-05-17,US_VA_51143,17.63,,,,,,,,
2020-05-17,US_VA_51145,2.04,,,,,,,,
2020-05-17,US_VA_51147,-3.93,,,,,,,,
2020-05-17,US_VA_51149,2.85,,,,,,,,
2020-05-17,US_VA_51153,-9.87,,,,,,,,
2020-05-17,US_VA_51155,49.07,,,,,,,,
2020-05-17,US_VA_51161,1.84,,,,,,,,
2020-05-17,US_VA_51163,66.47,,,,,,,,
2020-05-17,US_VA_51165,-3.18,,,,,,,,
2020-05-17,US_VA_51171,22.46,,,,,,,,
2020-05-17,US_VA_51173,39.38,,,,,,,,
2020-05-17,US_VA_51175,38.05,,,,,,,,
2020-05-17,US_VA_51177,2.47,,,,,,,,
2020-05-17,US_VA_51179,-17.87,,,,,,,,
2020-05-17,US_VA_51183,77.28,,,,,,,,
2020-05-17,US_VA_51185,20,,,,,,,,
2020-05-17,US_VA_51187,34.53,,,,,,,,
2020-05-17,US_VA_51191,29.15,,,,,,,,
2020-05-17,US_VA_51195,23.52,,,,,,,,
2020-05-17,US_VA_51197,43.78,,,,,,,,
2020-05-17,US_VA_51199,10.99,,,,,,,,
2020-05-17,US_VI,-66.4,,,,,,,,
2020-05-17,US_VT,-15.94,,,,,,,,
2020-05-17,US_VT_50001,-4.82,,,,,,,,
2020-05-17,US_VT_50003,-7.45,,,,,,,,
2020-05-17,US_VT_50005,1.44,,,,,,,,
2020-05-17,US_VT_50007,-19.4,,,,,,,,
2020-05-17,US_VT_50011,8.68,,,,,,,,
2020-05-17,US_VT_50015,-30.9,,,,,,,,
2020-05-17,US_VT_50017,-0.19,,,,,,,,
2020-05-17,US_VT_50019,-6.76,,,,,,,,
2020-05-17,US_VT_50021,-26.26,,,,,,,,
2020-05-17,US_VT_50023,-21.14,,,,,,,,
2020-05-17,US_VT_50025,-19.57,,,,,,,,
2020-05-17,US_VT_50027,-17.15,,,,,,,,
2020-05-17,US_WA,-7.87,,,,,,,,
2020-05-17,US_WA_53001,51.22,,,,,,,,
2020-05-17,US_WA_53005,6.69,,,,,,,,
2020-05-17,US_WA_53007,18.2,,,,,,,,
2020-05-17,US_WA_53009,66.47,,,,,,,,
2020-05-17,US_WA_53011,-11.03,,,,,,,,
2020-05-17,US_WA_53015,18.72,,,,,,,,
2020-05-17,US_WA_53017,55.03,,,,,,,,
2020-05-17,US_WA_53021,15.13,,,,,,,,
2020-05-17,US_WA_53025,57.23,,,,,,,,
2020-05-17,US_WA_53027,60.9,,,,,,,,
2020-05-17,US_WA_53029,46.89,,,,,,,,
2020-05-17,US_WA_53031,69.42,,,,,,,,
2020-05-17,US_WA_53033,-21.15,,,,,,,,
2020-05-17,US_WA_53035,26.72,,,,,,,,
2020-05-17,US_WA_53037,52.91,,,,,,,,
2020-05-17,US_WA_53041,35.72,,,,,,,,
2020-05-17,US_WA_53045,45.37,,,,,,,,
2020-05-17,US_WA_53047,70.39,,,,,,,,
2020-05-17,US_WA_53053,-7.38,,,,,,,,
2020-05-17,US_WA_53057,45.48,,,,,,,,
2020-05-17,US_WA_53061,2.44,,,,,,,,
2020-05-17,US_WA_53063,-13.32,,,,,,,,
2020-05-17,US_WA_53065,58.95,,,,,,,,
2020-05-17,US_WA_53067,-7.56,,,,,,,,
2020-05-17,US_WA_53071,20.13,,,,,,,,
2020-05-17,US_WA_53073,0.14,,,,,,,,
2020-05-17,US_WA_53075,-39.1,,,,,,,,
2020-05-17,US_WA_53077,7.61,,,,,,,,
2020-05-17,US_WI,-9.91,,,,,,,,
2020-05-17,US_WI_55001,78.26,,,,,,,,
2020-05-17,US_WI_55005,46.4,,,,,,,,
2020-05-17,US_WI_55009,-21.62,,,,,,,,
2020-05-17,US_WI_55015,-1.01,,,,,,,,
2020-05-17,US_WI_55017,9.13,,,,,,,,
2020-05-17,US_WI_55019,-0.87,,,,,,,,
2020-05-17,US_WI_55021,26.33,,,,,,,,
2020-05-17,US_WI_55025,-23.41,,,,,,,,
2020-05-17,US_WI_55027,-5.01,,,,,,,,
2020-05-17,US_WI_55029,35.48,,,,,,,,
2020-05-17,US_WI_55031,36.86,,,,,,,,
2020-05-17,US_WI_55033,-2.41,,,,,,,,
2020-05-17,US_WI_55035,0.63,,,,,,,,
2020-05-17,US_WI_55039,-0.64,,,,,,,,
2020-05-17,US_WI_55043,27.7,,,,,,,,
2020-05-17,US_WI_55045,0.1,,,,,,,,
2020-05-17,US_WI_55049,8.74,,,,,,,,
2020-05-17,US_WI_55053,33.93,,,,,,,,
2020-05-17,US_WI_55055,1.81,,,,,,,,
2020-05-17,US_WI_55057,38.91,,,,,,,,
2020-05-17,US_WI_55059,1.72,,,,,,,,
2020-05-17,US_WI_55061,8.39,,,,,,,,
2020-05-17,US_WI_55063,10.75,,,,,,,,
2020-05-17,US_WI_55069,67,,,,,,,,
2020-05-17,US_WI_55071,-10.87,,,,,,,,
2020-05-17,US_WI_55073,-5.55,,,,,,,,
2020-05-17,US_WI_55075,58.89,,,,,,,,
2020-05-17,US_WI_55079,-25.26,,,,,,,,
2020-05-17,US_WI_55081,-4.43,,,,,,,,
2020-05-17,US_WI_55083,47.6,,,,,,,,
2020-05-17,US_WI_55085,77.22,,,,,,,,
2020-05-17,US_WI_55087,-13.19,,,,,,,,
2020-05-17,US_WI_55089,-32.09,,,,,,,,
2020-05-17,US_WI_55093,11.73,,,,,,,,
2020-05-17,US_WI_55095,65.98,,,,,,,,
2020-05-17,US_WI_55097,37.56,,,,,,,,
2020-05-17,US_WI_55101,-7.13,,,,,,,,
2020-05-17,US_WI_55105,4.64,,,,,,,,
2020-05-17,US_WI_55109,13.2,,,,,,,,
2020-05-17,US_WI_55111,4.74,,,,,,,,
2020-05-17,US_WI_55115,27.82,,,,,,,,
2020-05-17,US_WI_55117,-7.57,,,,,,,,
2020-05-17,US_WI_55121,18.93,,,,,,,,
2020-05-17,US_WI_55125,89.67,,,,,,,,
2020-05-17,US_WI_55127,22.75,,,,,,,,
2020-05-17,US_WI_55131,-9.93,,,,,,,,
2020-05-17,US_WI_55133,-28.48,,,,,,,,
2020-05-17,US_WI_55135,31.14,,,,,,,,
2020-05-17,US_WI_55137,18.08,,,,,,,,
2020-05-17,US_WI_55139,-10.11,,,,,,,,
2020-05-17,US_WI_55141,-1.24,,,,,,,,
2020-05-17,US_WV,11.99,,,,,,,,
2020-05-17,US_WV_54003,19.74,,,,,,,,
2020-05-17,US_WV_54007,48.19,,,,,,,,
2020-05-17,US_WV_54009,-13.19,,,,,,,,
2020-05-17,US_WV_54011,-1.31,,,,,,,,
2020-05-17,US_WV_54019,140.27,,,,,,,,
2020-05-17,US_WV_54025,24.47,,,,,,,,
2020-05-17,US_WV_54029,8.59,,,,,,,,
2020-05-17,US_WV_54033,-4.86,,,,,,,,
2020-05-17,US_WV_54035,44.36,,,,,,,,
2020-05-17,US_WV_54037,6.22,,,,,,,,
2020-05-17,US_WV_54039,4.44,,,,,,,,
2020-05-17,US_WV_54041,31.06,,,,,,,,
2020-05-17,US_WV_54045,2.75,,,,,,,,
2020-05-17,US_WV_54049,5.37,,,,,,,,
2020-05-17,US_WV_54051,-10.38,,,,,,,,
2020-05-17,US_WV_54053,32.5,,,,,,,,
2020-05-17,US_WV_54055,32.91,,,,,,,,
2020-05-17,US_WV_54061,-6.98,,,,,,,,
2020-05-17,US_WV_54067,109.6,,,,,,,,
2020-05-17,US_WV_54069,2.4,,,,,,,,
2020-05-17,US_WV_54077,40.05,,,,,,,,
2020-05-17,US_WV_54079,3.97,,,,,,,,
2020-05-17,US_WV_54081,17.99,,,,,,,,
2020-05-17,US_WV_54083,40.41,,,,,,,,
2020-05-17,US_WV_54099,23.61,,,,,,,,
2020-05-17,US_WV_54107,16.39,,,,,,,,
2020-05-17,US_WY,57.26,,,,,,,,
2020-05-17,US_WY_56001,91.95,,,,,,,,
2020-05-17,US_WY_56005,26.41,,,,,,,,
2020-05-17,US_WY_56007,110.56,,,,,,,,
2020-05-17,US_WY_56009,19.58,,,,,,,,
2020-05-17,US_WY_56013,51.11,,,,,,,,
2020-05-17,US_WY_56021,36.28,,,,,,,,
2020-05-17,US_WY_56025,37.32,,,,,,,,
2020-05-17,US_WY_56029,75.79,,,,,,,,
2020-05-17,US_WY_56033,63.74,,,,,,,,
2020-05-17,US_WY_56037,103.75,,,,,,,,
2020-05-17,US_WY_56039,31.34,,,,,,,,
2020-05-17,US_WY_56041,95.46,,,,,,,,
2020-05-17,UY,-56.66,,-72.15,,,,,,
2020-05-17,VN,2.39,,1.21,,,,,,
2020-05-17,ZA,-67.47,,-62.14,,,,,,
2020-05-18,AE,-42.23,,-42.68,,,,,,
2020-05-18,AL,-43.91,,-32.54,,,,,,
2020-05-18,AR,-59.99,,-69.21,,,,,,
2020-05-18,AT,-8.48,,-28.44,,,,,,
2020-05-18,AT_11,7.4,,,,,,,,
2020-05-18,AT_12,4.08,,,,,,,,
2020-05-18,AT_21,-1.55,,,,,,,,
2020-05-18,AT_22,-5.18,,,,,,,,
2020-05-18,AT_31,2.72,,,,,,,,
2020-05-18,AT_32,-31.54,,,,,,,,
2020-05-18,AT_33,-45.82,,,,,,,,
2020-05-18,AT_34,-18.16,,,,,,,,
2020-05-18,AU,-26.42,-66.64,-45.55,,,,,,
2020-05-18,AU_ACT,-14.13,,,,,,,,
2020-05-18,AU_NSW,-21.41,,,,,,,,
2020-05-18,AU_NT,-15.05,,,,,,,,
2020-05-18,AU_QLD,-25.34,,,,,,,,
2020-05-18,AU_SA,-27.22,,,,,,,,
2020-05-18,AU_TAS,-60.54,,,,,,,,
2020-05-18,AU_VIC,-31.87,,,,,,,,
2020-05-18,AU_WA,-19.79,,,,,,,,
2020-05-18,BE,-14.35,-47.92,-19.12,,,,,,
2020-05-18,BG,-28.94,,-26.96,,,,,,
2020-05-18,BR,-41.94,-74.06,-51.55,,,,,,
2020-05-18,BR_AC,,,,,,,,,
2020-05-18,BR_AL,-48.58,,,,,,,,
2020-05-18,BR_AM,-1.29,,,,,,,,
2020-05-18,BR_AP,,,,,,,,,
2020-05-18,BR_BA,-50.9,,,,,,,,
2020-05-18,BR_CE,-46.4,,,,,,,,
2020-05-18,BR_DF,-21.46,,,,,,,,
2020-05-18,BR_ES,-41.92,,,,,,,,
2020-05-18,BR_GO,-14.32,,,,,,,,
2020-05-18,BR_MA,-30,,,,,,,,
2020-05-18,BR_MG,-31.89,,,,,,,,
2020-05-18,BR_MS,-17.41,,,,,,,,
2020-05-18,BR_MT,-5.09,,,,,,,,
2020-05-18,BR_PA,-28.7,,,,,,,,
2020-05-18,BR_PB,-42.8,,,,,,,,
2020-05-18,BR_PE,-50.34,,,,,,,,
2020-05-18,BR_PI,-25.3,,,,,,,,
2020-05-18,BR_PR,-34.03,,,,,,,,
2020-05-18,BR_RJ,-59.26,,,,,,,,
2020-05-18,BR_RN,-41.01,,,,,,,,
2020-05-18,BR_RO,-1.95,,,,,,,,
2020-05-18,BR_RR,-11.38,,,,,,,,
2020-05-18,BR_RS,-41,,,,,,,,
2020-05-18,BR_SC,-51.24,,,,,,,,
2020-05-18,BR_SE,-42.13,,,,,,,,
2020-05-18,BR_SP,-47.44,,,,,,,,
2020-05-18,BR_TO,-14.5,,,,,,,,
2020-05-18,CA,-25.69,-73.79,-24.71,,,,,,
2020-05-18,CA_AB,-9.7,,,,,,,,
2020-05-18,CA_BC,-13.33,,,,,,,,
2020-05-18,CA_MB,-0.24,,,,,,,,
2020-05-18,CA_NB,11.53,,,,,,,,
2020-05-18,CA_NL,7.66,,,,,,,,
2020-05-18,CA_NS,-6.95,,,,,,,,
2020-05-18,CA_NT,-46.79,,,,,,,,
2020-05-18,CA_NU,,,,,,,,,
2020-05-18,CA_ON,-41.66,,,,,,,,
2020-05-18,CA_PE,46.73,,,,,,,,
2020-05-18,CA_QC,-25.67,,,,,,,,
2020-05-18,CA_SK,0.47,,,,,,,,
2020-05-18,CA_YT,16.05,,,,,,,,
2020-05-18,CH,1.07,-41.72,-8.74,,,,,,
2020-05-18,CH_AG,5.94,,,,,,,,
2020-05-18,CH_AI,,,,,,,,,
2020-05-18,CH_AR,20.02,,,,,,,,
2020-05-18,CH_BE,7.79,,,,,,,,
2020-05-18,CH_BL,3.34,,,,,,,,
2020-05-18,CH_BS,-24.05,,,,,,,,
2020-05-18,CH_FR,12.01,,,,,,,,
2020-05-18,CH_GE,-23.14,,,,,,,,
2020-05-18,CH_GL,6.66,,,,,,,,
2020-05-18,CH_GR,-6.84,,,,,,,,
2020-05-18,CH_JU,-5.68,,,,,,,,
2020-05-18,CH_LU,5.44,,,,,,,,
2020-05-18,CH_NE,12.28,,,,,,,,
2020-05-18,CH_NW,24.24,,,,,,,,
2020-05-18,CH_OW,7.2,,,,,,,,
2020-05-18,CH_SG,6.79,,,,,,,,
2020-05-18,CH_SH,14.74,,,,,,,,
2020-05-18,CH_SO,2.52,,,,,,,,
2020-05-18,CH_SZ,15.04,,,,,,,,
2020-05-18,CH_TG,11.55,,,,,,,,
2020-05-18,CH_TI,-2.59,,,,,,,,
2020-05-18,CH_UR,,,,,,,,,
2020-05-18,CH_VD,5.44,,,,,,,,
2020-05-18,CH_VS,-5.58,,,,,,,,
2020-05-18,CH_ZG,-4.69,,,,,,,,
2020-05-18,CH_ZH,0.88,,,,,,,,
2020-05-18,CL,-65.76,,-74.11,,,,,,
2020-05-18,CL_AI,,,,,,,,,
2020-05-18,CL_AN,-28.1,,,,,,,,
2020-05-18,CL_AP,,,,,,,,,
2020-05-18,CL_AR,-71.9,,,,,,,,
2020-05-18,CL_AT,,,,,,,,,
2020-05-18,CL_BI,-53.14,,,,,,,,
2020-05-18,CL_CO,-57.38,,,,,,,,
2020-05-18,CL_LI,-56.15,,,,,,,,
2020-05-18,CL_LL,-65.87,,,,,,,,
2020-05-18,CL_LR,-76.28,,,,,,,,
2020-05-18,CL_MA,-67.74,,,,,,,,
2020-05-18,CL_ML,-61.25,,,,,,,,
2020-05-18,CL_RM,-69.68,,,,,,,,
2020-05-18,CL_TA,-68.39,,,,,,,,
2020-05-18,CL_VS,-71.72,,,,,,,,
2020-05-18,CO,-52.7,,-42.77,,,,,,
2020-05-18,CZ,2.57,-45.88,-39.19,,,,,,
2020-05-18,CZ_20,22.28,,,,,,,,
2020-05-18,CZ_31,32.03,,,,,,,,
2020-05-18,CZ_32,22.37,,,,,,,,
2020-05-18,CZ_41,-13.68,,,,,,,,
2020-05-18,CZ_42,16.05,,,,,,,,
2020-05-18,CZ_51,17.96,,,,,,,,
2020-05-18,CZ_52,11.77,,,,,,,,
2020-05-18,CZ_53,25.68,,,,,,,,
2020-05-18,CZ_63,22.97,,,,,,,,
2020-05-18,CZ_64,5.36,,,,,,,,
2020-05-18,CZ_71,13.74,,,,,,,,
2020-05-18,CZ_72,26.83,,,,,,,,
2020-05-18,CZ_80,17.98,,,,,,,,
2020-05-18,DE,-4.63,-31.7,-11.54,,,,,,
2020-05-18,DE_BB,5.71,,,,,,,,
2020-05-18,DE_BW,-9.48,,,,,,,,
2020-05-18,DE_BY,-4.13,,,,,,,,
2020-05-18,DE_HB,-6.77,,,,,,,,
2020-05-18,DE_HE,-7.26,,,,,,,,
2020-05-18,DE_MV,12.65,,,,,,,,
2020-05-18,DE_NI,4.21,,,,,,,,
2020-05-18,DE_NW,-8.26,,,,,,,,
2020-05-18,DE_RP,-5.27,,,,,,,,
2020-05-18,DE_SH,18.96,,,,,,,,
2020-05-18,DE_SL,4.33,,,,,,,,
2020-05-18,DE_SN,2.5,,,,,,,,
2020-05-18,DE_ST,9.96,,,,,,,,
2020-05-18,DE_TH,9.15,,,,,,,,
2020-05-18,DK,9.09,-43.95,-15.69,,,,,,
2020-05-18,EE,8.8,-22.72,-12.77,,,,,,
2020-05-18,EG,-35.07,,-44.55,,,,,,
2020-05-18,ES,-52.13,-77.84,-63.61,,,,,,
2020-05-18,ES_AN,-48.47,,,,,,,,
2020-05-18,ES_AR,-35.62,,,,,,,,
2020-05-18,ES_AS,-28.66,,,,,,,,
2020-05-18,ES_CB,-19.27,,,,,,,,
2020-05-18,ES_CE,,,,,,,,,
2020-05-18,ES_CL,-48.13,,,,,,,,
2020-05-18,ES_CM,-38.37,,,,,,,,
2020-05-18,ES_CN,-69.18,,,,,,,,
2020-05-18,ES_CT,-59.28,,,,,,,,
2020-05-18,ES_EX,-41.06,,,,,,,,
2020-05-18,ES_GA,-31.44,,,,,,,,
2020-05-18,ES_IB,-37.97,,,,,,,,
2020-05-18,ES_MC,-32.06,,,,,,,,
2020-05-18,ES_MD,-61.51,,,,,,,,
2020-05-18,ES_ML,,,,,,,,,
2020-05-18,ES_NC,-34.28,,,,,,,,
2020-05-18,ES_PV,-39.03,,,,,,,,
2020-05-18,ES_RI,-37.72,,,,,,,,
2020-05-18,ES_VC,-37.1,,,,,,,,
2020-05-18,FI,8.66,-41.7,-7.32,,,,,,
2020-05-18,FR,-18.07,-53.8,-45.56,,,,,,
2020-05-18,FR_BRE,7.7,,,,,,,,
2020-05-18,FR_COR,-29.08,,,,,,,,
2020-05-18,FR_IDF,-43.55,,,,,,,,
2020-05-18,FR_PAC,-5.23,,,,,,,,
2020-05-18,FR_PDL,-2.19,,,,,,,,
2020-05-18,GB,-39.24,-74.91,-43.63,,,,,,
2020-05-18,GB_ENG,-38.78,,,,,,,,
2020-05-18,GB_NIR,-36.11,,,,,,,,
2020-05-18,GB_SCT,-46.02,,,,,,,,
2020-05-18,GB_WLS,-41.06,,,,,,,,
2020-05-18,GR,-21.91,,-34.66,,,,,,
2020-05-18,HK,-40.84,,-51.37,,,,,,
2020-05-18,HR,-26.58,,-24.99,,,,,,
2020-05-18,HU,-17.34,,-50.35,,,,,,
2020-05-18,ID,-49.79,,-59.48,,,,,,
2020-05-18,IE,-46.53,-78.57,-62.97,,,,,,
2020-05-18,IL,-18.1,,-37.09,,,,,,
2020-05-18,IN,-64.71,,-61.55,,,,,,
2020-05-18,IS,-18.51,,-49.85,,,,,,
2020-05-18,IT,-40.48,-73.33,-59.64,,,,,,
2020-05-18,IT_21,-33.08,,,,,,,,
2020-05-18,IT_23,-70.14,,,,,,,,
2020-05-18,IT_25,-41.17,,,,,,,,
2020-05-18,IT_34,-36.27,,,,,,,,
2020-05-18,IT_36,-25.97,,,,,,,,
2020-05-18,IT_42,-39.99,,,,,,,,
2020-05-18,IT_45,-37.98,,,,,,,,
2020-05-18,IT_52,-48.06,,,,,,,,
2020-05-18,IT_55,-40.71,,,,,,,,
2020-05-18,IT_57,-32.21,,,,,,,,
2020-05-18,IT_62,-46.92,,,,,,,,
2020-05-18,IT_65,-43.77,,,,,,,,
2020-05-18,IT_67,-48.23,,,,,,,,
2020-05-18,IT_72,-35.7,,,,,,,,
2020-05-18,IT_75,-27.9,,,,,,,,
2020-05-18,IT_77,-38.76,,,,,,,,
2020-05-18,IT_78,-35.51,,,,,,,,
2020-05-18,IT_82,-38.41,,,,,,,,
2020-05-18,IT_88,-34.11,,,,,,,,
2020-05-18,IT_TN,-61.16,,,,,,,,
2020-05-18,JP,-30.12,-34.61,-47.48,,,,,,
2020-05-18,JP_01,-20.51,,,,,,,,
2020-05-18,JP_02,-16.75,,,,,,,,
2020-05-18,JP_03,-21.07,,,,,,,,
2020-05-18,JP_04,-29.04,,,,,,,,
2020-05-18,JP_05,-12.69,,,,,,,,
2020-05-18,JP_06,-24,,,,,,,,
2020-05-18,JP_07,-31.73,,,,,,,,
2020-05-18,JP_08,-29.69,,,,,,,,
2020-05-18,JP_09,-33.42,,,,,,,,
2020-05-18,JP_10,-31.52,,,,,,,,
2020-05-18,JP_11,-30.01,,,,,,,,
2020-05-18,JP_12,-32.04,,,,,,,,
2020-05-18,JP_13,-38.27,,,,,,,,
2020-05-18,JP_14,-28.79,,,,,,,,
2020-05-18,JP_15,-23.11,,,,,,,,
2020-05-18,JP_16,-23.34,,,,,,,,
2020-05-18,JP_17,-31.72,,,,,,,,
2020-05-18,JP_18,-28.85,,,,,,,,
2020-05-18,JP_19,-43.43,,,,,,,,
2020-05-18,JP_20,-33.66,,,,,,,,
2020-05-18,JP_21,-31.39,,,,,,,,
2020-05-18,JP_22,-29.94,,,,,,,,
2020-05-18,JP_23,-23.16,,,,,,,,
